Gorilla_gorilla_intron	chr1	92.44	119	7	1	496	612	24795425	24795543	2e-39	 169
Gorilla_gorilla_intron	chr1	92.44	119	7	1	496	612	31721706	31721824	2e-39	 169
Gorilla_gorilla_intron	chr1	92.44	119	7	1	496	612	37793560	37793678	2e-39	 169
Gorilla_gorilla_intron	chr1	92.44	119	7	1	496	612	72519215	72519097	2e-39	 169
Gorilla_gorilla_intron	chr1	92.44	119	7	1	496	612	102609592	102609474	2e-39	 169
Gorilla_gorilla_intron	chr1	92.44	119	7	1	496	612	103336159	103336277	2e-39	 169
Gorilla_gorilla_intron	chr1	92.44	119	7	1	496	612	105089882	105089764	2e-39	 169
Gorilla_gorilla_intron	chr1	92.44	119	7	1	496	612	124744854	124744736	2e-39	 169
Gorilla_gorilla_intron	chr1	91.80	122	8	1	493	612	129023426	129023547	2e-39	 169
Gorilla_gorilla_intron	chr1	92.44	119	7	1	496	612	129725035	129724917	2e-39	 169
Gorilla_gorilla_intron	chr1	92.44	119	7	1	496	612	143126582	143126700	2e-39	 169
Gorilla_gorilla_intron	chr1	92.44	119	7	1	496	612	149973845	149973727	2e-39	 169
Gorilla_gorilla_intron	chr1	92.44	119	7	1	496	612	161336657	161336775	2e-39	 169
Gorilla_gorilla_intron	chr1	92.44	119	7	1	496	612	192217344	192217226	2e-39	 169
Gorilla_gorilla_intron	chr1	92.44	119	7	1	496	612	215758817	215758699	2e-39	 169
Gorilla_gorilla_intron	chr1	91.80	122	8	1	494	613	217406722	217406601	2e-39	 169
Gorilla_gorilla_intron	chr1	92.44	119	7	1	496	612	220748284	220748166	2e-39	 169
Gorilla_gorilla_intron	chr1	92.44	119	6	2	497	612	4960134	4960016	8e-39	 167
Gorilla_gorilla_intron	chr1	94.50	109	4	1	497	603	13707218	13707110	8e-39	 167
Gorilla_gorilla_intron	chr1	94.50	109	4	1	497	603	13882190	13882082	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	16262262	16262379	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	27349581	27349464	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	29643777	29643660	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	36043466	36043583	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	56081046	56081163	8e-39	 167
Gorilla_gorilla_intron	chr1	93.04	115	6	1	500	612	66543977	66544091	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	67782816	67782699	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	68013283	68013166	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	74513168	74513051	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	74677190	74677073	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	77696965	77696848	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	78518040	78518157	8e-39	 167
Gorilla_gorilla_intron	chr1	90.15	132	8	4	485	612	80985469	80985339	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	103091355	103091472	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	105738744	105738861	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	107759988	107760105	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	114515702	114515819	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	2	497	612	130075795	130075678	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	135771805	135771688	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	136974865	136974748	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	136977794	136977911	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	137237759	137237876	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	141878979	141879096	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	141947219	141947336	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	145830129	145830012	8e-39	 167
Gorilla_gorilla_intron	chr1	91.74	121	8	1	494	612	146942418	146942538	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	147870221	147870338	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	153300700	153300583	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	173890211	173890328	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	182771290	182771407	8e-39	 167
Gorilla_gorilla_intron	chr1	93.04	115	6	1	500	612	192893018	192892904	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	193953777	193953660	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	195180519	195180636	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	196953170	196953287	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	496	611	198957439	198957556	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	211114837	211114954	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	219294608	219294725	8e-39	 167
Gorilla_gorilla_intron	chr1	92.37	118	7	1	497	612	224981314	224981197	8e-39	 167
Gorilla_gorilla_intron	chr1	91.67	120	8	1	495	612	1014062	1014181	3e-38	 165
Gorilla_gorilla_intron	chr1	92.31	117	7	1	498	612	9063334	9063218	3e-38	 165
Gorilla_gorilla_intron	chr1	94.44	108	4	1	507	612	20193278	20193171	3e-38	 165
Gorilla_gorilla_intron	chr1	92.31	117	7	1	498	612	25583185	25583301	3e-38	 165
Gorilla_gorilla_intron	chr1	92.31	117	7	1	498	612	40220435	40220319	3e-38	 165
Gorilla_gorilla_intron	chr1	91.67	120	8	1	495	612	46497333	46497214	3e-38	 165
Gorilla_gorilla_intron	chr1	92.31	117	7	1	498	612	82484088	82483972	3e-38	 165
Gorilla_gorilla_intron	chr1	92.31	117	7	1	498	612	114628790	114628674	3e-38	 165
Gorilla_gorilla_intron	chr1	92.31	117	7	1	498	612	115816691	115816807	3e-38	 165
Gorilla_gorilla_intron	chr1	91.67	120	8	1	495	612	141549498	141549617	3e-38	 165
Gorilla_gorilla_intron	chr1	92.31	117	7	1	498	612	145355962	145356078	3e-38	 165
Gorilla_gorilla_intron	chr1	91.67	120	8	1	495	612	196145483	196145364	3e-38	 165
Gorilla_gorilla_intron	chr1	92.37	118	6	2	497	612	222211480	222211596	3e-38	 165
Gorilla_gorilla_intron	chr1	92.31	117	7	1	498	612	229385794	229385678	3e-38	 165
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	840087	839969	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	1743926	1744044	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	15824500	15824382	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	29375339	29375221	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	30103534	30103652	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	35801078	35801196	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	41911255	41911137	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	44655779	44655661	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	46271479	46271597	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	47751760	47751878	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	56181567	56181685	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	56586446	56586564	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	56588544	56588662	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	60703702	60703820	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	120400239	120400357	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	497	613	126948252	126948370	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	162989613	162989495	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	172489099	172489217	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	172593127	172593245	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	173173710	173173592	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	180818907	180818789	1e-37	 163
Gorilla_gorilla_intron	chr1	88.41	138	12	3	479	612	184790515	184790378	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	210902439	210902321	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	213727066	213727184	1e-37	 163
Gorilla_gorilla_intron	chr1	91.60	119	8	1	496	612	218142090	218142208	1e-37	 163
Gorilla_gorilla_intron	chr1	90.48	126	8	3	491	612	228155266	228155391	1e-37	 163
Gorilla_gorilla_intron	chr1	90.91	121	9	1	494	612	3941571	3941451	4e-37	 161
Gorilla_gorilla_intron	chr1	93.58	109	5	1	506	612	6633415	6633307	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	6790471	6790588	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	18044058	18043941	4e-37	 161
Gorilla_gorilla_intron	chr1	90.91	121	9	1	495	613	20282925	20283045	4e-37	 161
Gorilla_gorilla_intron	chr1	93.58	109	5	1	506	612	25628317	25628209	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	27035885	27036002	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	28194127	28194244	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	29379375	29379258	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	30341989	30341872	4e-37	 161
Gorilla_gorilla_intron	chr1	90.98	122	8	2	494	612	33826398	33826519	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	36786809	36786926	4e-37	 161
Gorilla_gorilla_intron	chr1	89.31	131	11	2	485	612	38794900	38795030	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	39208383	39208500	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	40857264	40857381	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	2	497	612	41884742	41884625	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	44849682	44849565	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	50495195	50495312	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	54921713	54921830	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	58140213	58140096	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	59243961	59244078	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	61838740	61838857	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	61903797	61903680	4e-37	 161
Gorilla_gorilla_intron	chr1	90.40	125	9	2	491	612	63823310	63823434	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	64815707	64815824	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	67931546	67931663	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	71663567	71663684	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	73097089	73097206	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	73157921	73157804	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	75925780	75925663	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	91601931	91601814	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	109822017	109822134	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	116380052	116380169	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	117376430	117376547	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	117629620	117629737	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	120825804	120825687	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	128208903	128209020	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	129177203	129177320	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	129565223	129565340	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	130072219	130072102	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	133124014	133123897	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	135425308	135425191	4e-37	 161
Gorilla_gorilla_intron	chr1	91.60	119	7	2	496	612	140462930	140463047	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	141647755	141647872	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	142484715	142484832	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	152579345	152579462	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	157424022	157423905	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	157612151	157612034	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	160114962	160114845	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	160976357	160976474	4e-37	 161
Gorilla_gorilla_intron	chr1	90.91	121	9	1	494	612	163234286	163234406	4e-37	 161
Gorilla_gorilla_intron	chr1	90.91	121	9	1	494	612	163250338	163250218	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	177927234	177927117	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	181718258	181718375	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	182935421	182935538	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	189224713	189224596	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	192694486	192694369	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	192919379	192919496	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	204671154	204671037	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	206374946	206374829	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	210644551	210644668	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	212668522	212668639	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	213062598	213062481	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	213282962	213283079	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	215607784	215607901	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	216847518	216847401	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	217260108	217260225	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	220846419	220846302	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	221633185	221633302	4e-37	 161
Gorilla_gorilla_intron	chr1	91.53	118	8	1	497	612	222273862	222273979	4e-37	 161
Gorilla_gorilla_intron	chr1	93.58	109	5	1	506	612	228268081	228268189	4e-37	 161
Gorilla_gorilla_intron	chr1	91.45	117	8	1	498	612	4648750	4648866	1e-36	 159
Gorilla_gorilla_intron	chr1	92.79	111	6	1	504	612	21187650	21187540	1e-36	 159
Gorilla_gorilla_intron	chr1	90.83	120	9	1	495	612	28613759	28613640	1e-36	 159
Gorilla_gorilla_intron	chr1	91.45	117	8	1	496	610	29216272	29216388	1e-36	 159
Gorilla_gorilla_intron	chr1	91.45	117	8	1	498	612	33014020	33014136	1e-36	 159
Gorilla_gorilla_intron	chr1	91.45	117	8	1	498	612	33439196	33439312	1e-36	 159
Gorilla_gorilla_intron	chr1	93.52	108	5	1	497	602	54900674	54900781	1e-36	 159
Gorilla_gorilla_intron	chr1	90.83	120	9	1	495	612	56387830	56387949	1e-36	 159
Gorilla_gorilla_intron	chr1	90.83	120	9	1	495	612	59919083	59919202	1e-36	 159
Gorilla_gorilla_intron	chr1	90.83	120	9	1	495	612	63006131	63006250	1e-36	 159
Gorilla_gorilla_intron	chr1	90.83	120	9	1	495	612	82578953	82579072	1e-36	 159
Gorilla_gorilla_intron	chr1	91.45	117	8	1	497	611	109917166	109917050	1e-36	 159
Gorilla_gorilla_intron	chr1	91.53	118	7	2	497	612	113272890	113273006	1e-36	 159
Gorilla_gorilla_intron	chr1	91.45	117	8	1	498	612	124600599	124600483	1e-36	 159
Gorilla_gorilla_intron	chr1	91.45	117	8	1	498	612	135177117	135177001	1e-36	 159
Gorilla_gorilla_intron	chr1	90.83	120	9	1	495	612	143279407	143279526	1e-36	 159
Gorilla_gorilla_intron	chr1	91.45	117	8	1	498	612	181365906	181365790	1e-36	 159
Gorilla_gorilla_intron	chr1	92.11	114	7	1	501	612	183866936	183867049	1e-36	 159
Gorilla_gorilla_intron	chr1	91.45	117	8	2	498	612	190308606	190308722	1e-36	 159
Gorilla_gorilla_intron	chr1	91.45	117	8	1	496	610	202103804	202103920	1e-36	 159
Gorilla_gorilla_intron	chr1	91.45	117	8	1	496	610	202243047	202243163	1e-36	 159
Gorilla_gorilla_intron	chr1	91.45	117	8	1	498	612	220548712	220548596	1e-36	 159
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	7046810	7046928	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	8356167	8356285	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	22698612	22698730	5e-36	 158
Gorilla_gorilla_intron	chr1	93.46	107	5	1	508	612	26366582	26366688	5e-36	 158
Gorilla_gorilla_intron	chr1	89.68	126	10	2	489	612	31863892	31863768	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	41427040	41427158	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	42258042	42257924	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	42411343	42411225	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	42911197	42911315	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	45711569	45711451	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	48991761	48991879	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	54503177	54503059	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	67092502	67092620	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	79325445	79325563	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	79326199	79326317	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	95247258	95247376	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	102724250	102724132	5e-36	 158
Gorilla_gorilla_intron	chr1	91.38	116	8	1	497	610	103402000	103402115	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	2	496	612	108128856	108128738	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	109834511	109834629	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	111745500	111745618	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	115532901	115532783	5e-36	 158
Gorilla_gorilla_intron	chr1	92.04	113	7	1	502	612	117777039	117776927	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	120857862	120857980	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	121323986	121323868	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	125588881	125588999	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	497	613	125622996	125623114	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	497	613	125707635	125707517	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	497	613	127000000	126999882	5e-36	 158
Gorilla_gorilla_intron	chr1	92.73	110	6	1	505	612	127713877	127713986	5e-36	 158
Gorilla_gorilla_intron	chr1	92.73	110	6	1	505	612	127717012	127717121	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	143122547	143122665	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	143472838	143472720	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	155686381	155686263	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	164891525	164891407	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	166097354	166097472	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	178125374	178125492	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	186581605	186581487	5e-36	 158
Gorilla_gorilla_intron	chr1	90.24	123	9	2	493	612	204722599	204722721	5e-36	 158
Gorilla_gorilla_intron	chr1	90.83	120	7	4	497	612	206872086	206872205	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	216587216	216587098	5e-36	 158
Gorilla_gorilla_intron	chr1	91.38	116	8	1	497	610	217851806	217851921	5e-36	 158
Gorilla_gorilla_intron	chr1	90.76	119	9	1	496	612	229373892	229374010	5e-36	 158
Gorilla_gorilla_intron	chr1	90.68	118	9	1	497	612	2133685	2133802	2e-35	 156
Gorilla_gorilla_intron	chr1	91.30	115	8	1	500	612	3342461	3342575	2e-35	 156
Gorilla_gorilla_intron	chr1	90.68	118	9	1	497	612	5598736	5598853	2e-35	 156
Gorilla_gorilla_intron	chr1	90.68	118	9	1	497	612	6484856	6484739	2e-35	 156
Gorilla_gorilla_intron	chr1	90.68	118	9	1	497	612	7872729	7872846	2e-35	 156
Gorilla_gorilla_intron	chr1	91.30	115	8	1	500	612	9047195	9047309	2e-35	 156
Gorilla_gorilla_intron	chr1	90.68	118	9	1	497	612	9715552	9715435	2e-35	 156
Gorilla_gorilla_intron	chr1	90.68	118	9	1	497	612	9744072	9744189	2e-35	 156
Gorilla_gorilla_intron	chr1	90.68	118	9	1	497	612	10418705	10418822	2e-35	 156
Gorilla_gorilla_intron	chr1	90.08	121	10	1	494	612	12163341	12163461	2e-35	 156
Gorilla_gorilla_intron	chr1	90.68	118	9	1	497	612	15210998	15210881	2e-35	 156
Gorilla_gorilla_intron	chr1	90.68	118	9	1	497	612	16397801	16397918	2e-35	 156
Gorilla_gorilla_intron	chr1	90.08	121	10	1	494	612	16795731	16795851	2e-35	 156
Gorilla_gorilla_intron	chr1	90.08	121	10	1	494	612	16803043	16803163	2e-35	 156
Gorilla_gorilla_intron	chr1	90.68	118	9	1	497	612	19112098	19112215	2e-35	 156
Gorilla_gorilla_intron	chr1	90.68	118	9	2	497	612	22515101	22515218	2e-35	 156
Gorilla_gorilla_intron	chr1	90.68	118	9	1	497	612	28685224	28685341	2e-35	 156
Gorilla_gorilla_intron	chr1	90.68	118	9	1	495	610	32294908	32294791	2e-35	 156
Gorilla_gorilla_intron	chr1	90.68	118	9	1	497	612	33081732	33081615	2e-35	 156
Gorilla_gorilla_intron	chr1	90.68	118	9	2	497	612	33532959	33533076	2e-35	 156
Gorilla_gorilla_intron	chr1	90.76	119	8	2	496	612	33799309	33799426	2e-35	 156
Gorilla_gorilla_intron	chr1	90.68	118	9	1	497	612	34517835	34517718	2e-35	 156
Gorilla_gorilla_intron	chr1	90.68	118	9	1	497	612	35052888	35052771	2e-35	 156
Gorilla_gorilla_intron	chr1	90.68	118	9	1	497	612	36453550	36453433	2e-35	 156
Gorilla_gorilla_intron	chr1	90.76	119	7	3	496	612	44647122	44647238	2e-35	 156
Gorilla_gorilla_intron	chr1	90.76	119	8	2	497	612	45259782	45259900	2e-35	 156
