Homo_sapiens_upstream2	1	86.30	73	9	1	424	496	167554904	167554833	3e-12	78.7
Homo_sapiens_upstream2	1	86.11	72	10	0	425	496	176595164	176595093	3e-12	78.7
Homo_sapiens_upstream2	1	97.78	45	1	0	452	496	181052607	181052563	3e-12	78.7
Homo_sapiens_upstream2	1	91.23	57	5	0	440	496	244128031	244127975	3e-12	78.7
Homo_sapiens_upstream2	1	85.33	75	9	1	424	496	9755908	9755834	1e-11	76.8
Homo_sapiens_upstream2	1	85.92	71	10	0	426	496	10476164	10476234	1e-11	76.8
Homo_sapiens_upstream2	1	97.73	44	1	0	453	496	23186263	23186220	1e-11	76.8
Homo_sapiens_upstream2	1	97.73	44	1	0	451	494	36408941	36408984	1e-11	76.8
Homo_sapiens_upstream2	1	88.71	62	7	0	435	496	38169648	38169709	1e-11	76.8
Homo_sapiens_upstream2	1	91.23	57	4	1	440	496	85067248	85067303	1e-11	76.8
Homo_sapiens_upstream2	1	88.71	62	7	0	434	495	195255558	195255619	1e-11	76.8
Homo_sapiens_upstream2	1	89.66	58	6	0	439	496	10261204	10261147	4e-11	75.0
Homo_sapiens_upstream2	1	85.92	71	9	1	426	496	38755004	38754935	4e-11	75.0
Homo_sapiens_upstream2	1	97.67	43	1	0	454	496	47058912	47058954	4e-11	75.0
Homo_sapiens_upstream2	1	100.00	40	0	0	454	493	84996887	84996926	4e-11	75.0
Homo_sapiens_upstream2	1	89.66	58	6	0	439	496	105721893	105721950	4e-11	75.0
Homo_sapiens_upstream2	1	85.71	70	10	0	424	493	113279281	113279350	4e-11	75.0
Homo_sapiens_upstream2	1	86.57	67	7	1	424	490	97937158	97937222	1e-10	73.1
Homo_sapiens_upstream2	1	95.56	45	2	0	448	492	112989878	112989834	1e-10	73.1
Homo_sapiens_upstream2	1	85.51	69	10	0	425	493	197847498	197847566	1e-10	73.1
Homo_sapiens_upstream2	1	95.45	44	2	0	453	496	4114460	4114503	5e-10	71.3
Homo_sapiens_upstream2	1	91.84	49	4	0	448	496	31164552	31164504	2e-09	69.4
Homo_sapiens_upstream2	1	93.48	46	3	0	448	493	32395923	32395878	2e-09	69.4
Homo_sapiens_upstream2	1	87.93	58	7	0	439	496	89190606	89190663	2e-09	69.4
Homo_sapiens_upstream2	1	97.50	40	1	0	457	496	114434225	114434264	2e-09	69.4
Homo_sapiens_upstream2	1	87.93	58	7	0	439	496	160115288	160115231	2e-09	69.4
Homo_sapiens_upstream2	1	90.20	51	5	0	446	496	25186091	25186141	6e-09	67.6
Homo_sapiens_upstream2	1	95.24	42	2	0	455	496	150285604	150285563	6e-09	67.6
Homo_sapiens_upstream2	1	95.12	41	2	0	453	493	10680833	10680793	2e-08	65.8
Homo_sapiens_upstream2	1	93.18	44	3	0	453	496	222033299	222033256	2e-08	65.8
Homo_sapiens_upstream2	1	89.80	49	5	0	448	496	51640633	51640585	8e-08	63.9
Homo_sapiens_upstream2	1	82.43	74	11	2	424	496	160212041	160211969	8e-08	63.9
Homo_sapiens_upstream2	1	94.87	39	2	0	424	462	223991827	223991789	3e-07	62.1
Homo_sapiens_upstream2	1	92.50	40	2	1	424	462	11041347	11041308	1e-05	56.5
Homo_sapiens_upstream2	1	92.50	40	2	1	424	462	239195398	239195359	1e-05	56.5
Homo_sapiens_upstream2	1	92.31	39	2	1	424	462	1504254	1504217	5e-05	54.7
Homo_sapiens_upstream2	1	100.00	29	0	0	434	462	63690164	63690136	5e-05	54.7
Homo_sapiens_upstream2	1	100.00	28	0	0	469	496	21290376	21290349	2e-04	52.8
Homo_sapiens_upstream1	1	100.00	314	0	0	1	314	27293379	27293692	1e-163	 580
Homo_sapiens_exon2	1	100.00	461	0	0	1	461	27327074	27327534	0.0	 852
Homo_sapiens_downstream	1	100.00	833	0	0	1	833	27328071	27328903	0.0	1498
Homo_sapiens_downstream	1	91.43	105	9	0	1	105	7902436	7902540	5e-32	 145
Homo_sapiens_downstream	1	91.43	105	9	0	1	105	156188449	156188553	5e-32	 145
Homo_sapiens_downstream	1	90.48	105	10	0	1	105	5367974	5368078	2e-30	 139
Homo_sapiens_downstream	1	90.48	105	10	0	1	105	9984554	9984450	2e-30	 139
Homo_sapiens_downstream	1	91.18	102	9	0	1	102	85455857	85455958	2e-30	 139
Homo_sapiens_downstream	1	90.48	105	10	0	1	105	108573610	108573506	2e-30	 139
Homo_sapiens_downstream	1	91.18	102	9	0	1	102	206950628	206950729	2e-30	 139
Homo_sapiens_downstream	1	90.48	105	10	0	1	105	209263572	209263676	2e-30	 139
Homo_sapiens_downstream	1	91.00	100	9	0	6	105	32448095	32447996	3e-29	 135
Homo_sapiens_downstream	1	90.29	103	10	0	3	105	155555192	155555294	3e-29	 135
Homo_sapiens_downstream	1	89.52	105	11	0	1	105	2216830	2216934	1e-28	 134
Homo_sapiens_downstream	1	89.52	105	11	0	1	105	23766870	23766974	1e-28	 134
Homo_sapiens_downstream	1	89.52	105	11	0	1	105	28118202	28118306	1e-28	 134
Homo_sapiens_downstream	1	90.20	102	10	0	1	102	32440130	32440029	1e-28	 134
Homo_sapiens_downstream	1	89.52	105	11	0	1	105	32791504	32791608	1e-28	 134
Homo_sapiens_downstream	1	91.67	96	8	0	10	105	36187121	36187026	1e-28	 134
Homo_sapiens_downstream	1	90.20	102	10	0	1	102	37929043	37928942	1e-28	 134
Homo_sapiens_downstream	1	89.72	107	8	3	1	105	101691909	101692014	1e-28	 134
Homo_sapiens_downstream	1	90.20	102	10	0	1	102	147831919	147831818	1e-28	 134
Homo_sapiens_downstream	1	90.20	102	10	0	1	102	155991436	155991335	1e-28	 134
Homo_sapiens_downstream	1	90.20	102	10	0	1	102	155992939	155992838	1e-28	 134
Homo_sapiens_downstream	1	89.52	105	11	0	1	105	173675619	173675515	1e-28	 134
Homo_sapiens_downstream	1	90.20	102	10	0	1	102	204055573	204055472	1e-28	 134
Homo_sapiens_downstream	1	89.52	105	11	0	1	105	205344685	205344789	1e-28	 134
Homo_sapiens_downstream	1	90.20	102	10	0	1	102	208427361	208427260	1e-28	 134
Homo_sapiens_downstream	1	89.52	105	11	0	1	105	213482514	213482618	1e-28	 134
Homo_sapiens_downstream	1	90.20	102	10	0	1	102	219781219	219781118	1e-28	 134
Homo_sapiens_downstream	1	90.20	102	10	0	1	102	244827196	244827297	1e-28	 134
Homo_sapiens_downstream	1	90.10	101	10	0	1	101	40836721	40836821	4e-28	 132
Homo_sapiens_downstream	1	89.42	104	11	0	2	105	156001510	156001407	4e-28	 132
Homo_sapiens_downstream	1	89.52	105	9	2	1	105	201157604	201157502	4e-28	 132
Homo_sapiens_downstream	1	89.52	105	10	1	1	105	202048505	202048402	4e-28	 132
Homo_sapiens_downstream	1	90.00	100	10	0	6	105	10608155	10608254	1e-27	 130
Homo_sapiens_downstream	1	89.32	103	11	0	3	105	41798151	41798253	1e-27	 130
Homo_sapiens_downstream	1	90.00	100	10	0	6	105	154027863	154027764	1e-27	 130
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	944047	943946	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	2298104	2298000	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	4090697	4090593	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	6377933	6377832	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	8201046	8201147	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	10346239	10346138	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	14968772	14968876	5e-27	 128
Homo_sapiens_downstream	1	93.10	87	6	0	19	105	19963288	19963374	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	22507088	22507192	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	24542441	24542542	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	26993077	26992973	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	27127426	27127322	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	28707951	28707847	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	32733671	32733772	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	32968266	32968367	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	33158825	33158721	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	41508062	41507958	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	41513210	41513106	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	45719179	45719075	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	53281483	53281584	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	62888246	62888347	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	78506046	78506147	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	83877147	83877251	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	87313182	87313078	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	88543629	88543528	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	109046517	109046416	5e-27	 128
Homo_sapiens_downstream	1	89.90	99	10	0	3	101	109457871	109457969	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	112381155	112381256	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	112948682	112948786	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	117994805	117994909	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	120319011	120319115	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	153425216	153425317	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	161095433	161095329	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	184139329	184139225	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	201593613	201593512	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	203724164	203724063	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	207672099	207672203	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	208027929	208027825	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	209443698	209443597	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	214849713	214849814	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	223954538	223954642	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	225309419	225309523	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	235326146	235326045	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	235824066	235824167	5e-27	 128
Homo_sapiens_downstream	1	89.90	99	10	0	1	99	236923422	236923520	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	242185449	242185345	5e-27	 128
Homo_sapiens_downstream	1	89.22	102	11	0	1	102	243265555	243265656	5e-27	 128
Homo_sapiens_downstream	1	88.57	105	12	0	1	105	245101157	245101053	5e-27	 128
Homo_sapiens_downstream	1	88.68	106	10	2	1	105	245304473	245304577	5e-27	 128
Homo_sapiens_downstream	1	89.11	101	11	0	1	101	9981593	9981493	2e-26	 126
Homo_sapiens_downstream	1	88.57	105	11	1	1	105	10248767	10248664	2e-26	 126
Homo_sapiens_downstream	1	89.11	101	11	0	1	101	23598573	23598473	2e-26	 126
Homo_sapiens_downstream	1	89.11	101	11	0	1	101	35296601	35296701	2e-26	 126
Homo_sapiens_downstream	1	89.11	101	11	0	1	101	62520603	62520703	2e-26	 126
Homo_sapiens_downstream	1	89.22	102	10	1	1	102	92315515	92315615	2e-26	 126
Homo_sapiens_downstream	1	88.57	105	11	1	1	105	92377363	92377466	2e-26	 126
Homo_sapiens_downstream	1	89.11	101	11	0	1	101	113622784	113622684	2e-26	 126
Homo_sapiens_downstream	1	89.11	101	11	0	1	101	150507861	150507761	2e-26	 126
Homo_sapiens_downstream	1	88.46	104	12	0	1	104	156700400	156700503	2e-26	 126
Homo_sapiens_downstream	1	89.11	101	11	0	1	101	162517703	162517803	2e-26	 126
Homo_sapiens_downstream	1	89.11	101	11	0	1	101	178129646	178129746	2e-26	 126
Homo_sapiens_downstream	1	89.11	101	11	0	1	101	181157540	181157640	2e-26	 126
Homo_sapiens_downstream	1	88.57	105	11	1	1	105	204480017	204479914	2e-26	 126
Homo_sapiens_downstream	1	89.22	102	9	2	1	101	235583939	235583839	2e-26	 126
Homo_sapiens_downstream	1	89.00	100	11	0	6	105	17369593	17369494	7e-26	 124
Homo_sapiens_downstream	1	87.74	106	13	0	1	106	25684270	25684165	7e-26	 124
Homo_sapiens_downstream	1	88.46	104	10	2	1	102	32685919	32685816	7e-26	 124
Homo_sapiens_downstream	1	92.94	85	6	0	18	102	43138442	43138358	7e-26	 124
Homo_sapiens_downstream	1	89.11	101	10	1	1	101	88599125	88599224	7e-26	 124
Homo_sapiens_downstream	1	89.00	100	11	0	6	105	116787390	116787291	7e-26	 124
Homo_sapiens_downstream	1	87.85	107	11	1	1	105	146081312	146081206	7e-26	 124
Homo_sapiens_downstream	1	87.85	107	11	1	1	105	146375171	146375277	7e-26	 124
Homo_sapiens_downstream	1	87.85	107	11	1	1	105	147623148	147623042	7e-26	 124
Homo_sapiens_downstream	1	89.69	97	10	0	6	102	150520392	150520488	7e-26	 124
Homo_sapiens_downstream	1	88.35	103	12	0	3	105	150965162	150965264	7e-26	 124
Homo_sapiens_downstream	1	89.00	100	11	0	1	100	156988313	156988412	7e-26	 124
Homo_sapiens_downstream	1	87.74	106	13	0	1	106	168264405	168264510	7e-26	 124
Homo_sapiens_downstream	1	88.57	105	8	3	1	101	180183673	180183569	7e-26	 124
Homo_sapiens_downstream	1	89.00	100	11	0	1	100	200500953	200500854	7e-26	 124
Homo_sapiens_downstream	1	89.00	100	11	0	1	100	241435435	241435336	7e-26	 124
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	1525704	1525808	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	4020619	4020720	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	5660134	5660033	2e-25	 122
Homo_sapiens_downstream	1	88.35	103	10	2	1	102	6294050	6293949	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	8671130	8671234	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	8895384	8895488	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	4	105	9028165	9028064	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	11679921	11679817	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	12028712	12028611	2e-25	 122
Homo_sapiens_downstream	1	89.00	100	10	1	6	105	12048295	12048197	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	12622291	12622395	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	12688275	12688376	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	14032353	14032454	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	14342117	14342016	2e-25	 122
Homo_sapiens_downstream	1	88.35	103	10	2	1	102	15725458	15725357	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	16773431	16773535	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	17782838	17782939	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	18750161	18750265	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	18949317	18949216	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	20051396	20051292	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	20961870	20961974	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	21607559	21607660	2e-25	 122
Homo_sapiens_downstream	1	88.89	99	11	0	1	99	21613895	21613993	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	22272834	22272935	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	22947237	22947136	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	24210191	24210295	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	24929407	24929511	2e-25	 122
Homo_sapiens_downstream	1	91.95	87	7	0	19	105	26767539	26767453	2e-25	 122
Homo_sapiens_downstream	1	91.11	90	8	0	1	90	27439251	27439340	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	27524142	27524041	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	27541934	27542035	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	27714492	27714593	2e-25	 122
Homo_sapiens_downstream	1	90.32	93	9	0	10	102	33091020	33091112	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	36715956	36715855	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	36742001	36742102	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	38320607	38320708	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	39517586	39517482	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	40355677	40355781	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	40386082	40386183	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	40509425	40509529	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	44180152	44180253	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	44527466	44527570	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	45059633	45059737	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	51156149	51156253	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	51632414	51632313	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	60335005	60334904	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	62186055	62185954	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	63774016	63773915	2e-25	 122
Homo_sapiens_downstream	1	88.35	103	10	2	1	102	63799808	63799707	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	63889953	63889849	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	67435104	67435205	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	67904525	67904424	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	70682983	70682882	2e-25	 122
Homo_sapiens_downstream	1	91.11	90	8	0	1	90	81809895	81809806	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	92478651	92478755	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	96602303	96602407	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	98583754	98583858	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	101693261	101693362	2e-25	 122
Homo_sapiens_downstream	1	88.24	102	12	0	1	102	110406175	110406276	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	113178527	113178631	2e-25	 122
Homo_sapiens_downstream	1	88.89	99	11	0	4	102	114429658	114429560	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	114988621	114988517	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	116420614	116420510	2e-25	 122
Homo_sapiens_downstream	1	87.62	105	13	0	1	105	116513613	116513717	2e-25	 122
